,,,,,,,,,,
,,,,,,,,,,
"4. Población censada por sexo y razón hombre-mujer, según grupos de edad quinquenal y comuna.",,,,,,,,,,
Código región,Región,Código provincia,Provincia,Código comuna,Comuna,Grupos de edad,Población censada,Hombres,Mujeres,Razón hombre-mujer
5,Valparaíso,54,Petorca,5404,Petorca,5 a 9,562,297,265,"112,1"
5,Valparaíso,54,Petorca,5404,Petorca,10 a 14,641,307,334,"91,9"
5,Valparaíso,54,Petorca,5404,Petorca,15 a 19,653,343,310,"110,6"
5,Valparaíso,54,Petorca,5404,Petorca,20 a 24,581,290,291,"99,7"
5,Valparaíso,54,Petorca,5404,Petorca,25 a 29,611,309,302,"102,3"
5,Valparaíso,54,Petorca,5404,Petorca,30 a 34,766,378,388,"97,4"
5,Valparaíso,54,Petorca,5404,Petorca,35 a 39,686,338,348,"97,1"
5,Valparaíso,54,Petorca,5404,Petorca,40 a 44,617,312,305,"102,3"
5,Valparaíso,54,Petorca,5404,Petorca,45 a 49,630,310,320,"96,9"
5,Valparaíso,54,Petorca,5404,Petorca,50 a 54,664,295,369,"79,9"
5,Valparaíso,54,Petorca,5404,Petorca,55 a 59,778,387,391,"99,0"
5,Valparaíso,54,Petorca,5404,Petorca,60 a 64,718,361,357,"101,1"
5,Valparaíso,54,Petorca,5404,Petorca,65 a 69,570,268,302,"88,7"
5,Valparaíso,54,Petorca,5404,Petorca,70 a 74,494,244,250,"97,6"
5,Valparaíso,54,Petorca,5404,Petorca,75 a 79,344,174,170,"102,4"
5,Valparaíso,54,Petorca,5404,Petorca,80 a 84,224,106,118,"89,8"
5,Valparaíso,54,Petorca,5404,Petorca,85 o más,214,91,123,"74,0"
5,Valparaíso,54,Petorca,5405,Zapallar,Total Comuna,7.980,3.902,4.078,"95,7"
5,Valparaíso,54,Petorca,5405,Zapallar,0 a 4,434,217,217,"100,0"
5,Valparaíso,54,Petorca,5405,Zapallar,5 a 9,517,266,251,"106,0"
5,Valparaíso,54,Petorca,5405,Zapallar,10 a 14,550,255,295,"86,4"
5,Valparaíso,54,Petorca,5405,Zapallar,15 a 19,390,203,187,"108,6"
5,Valparaíso,54,Petorca,5405,Zapallar,20 a 24,375,199,176,"113,1"
5,Valparaíso,54,Petorca,5405,Zapallar,25 a 29,481,251,230,"109,1"
5,Valparaíso,54,Petorca,5405,Zapallar,30 a 34,592,281,311,"90,4"
5,Valparaíso,54,Petorca,5405,Zapallar,35 a 39,590,285,305,"93,4"
5,Valparaíso,54,Petorca,5405,Zapallar,40 a 44,562,283,279,"101,4"
5,Valparaíso,54,Petorca,5405,Zapallar,45 a 49,521,252,269,"93,7"
5,Valparaíso,54,Petorca,5405,Zapallar,50 a 54,455,215,240,"89,6"
5,Valparaíso,54,Petorca,5405,Zapallar,55 a 59,454,225,229,"98,3"
5,Valparaíso,54,Petorca,5405,Zapallar,60 a 64,586,279,307,"90,9"
5,Valparaíso,54,Petorca,5405,Zapallar,65 a 69,484,237,247,"96,0"
5,Valparaíso,54,Petorca,5405,Zapallar,70 a 74,399,183,216,"84,7"
5,Valparaíso,54,Petorca,5405,Zapallar,75 a 79,252,125,127,"98,4"
5,Valparaíso,54,Petorca,5405,Zapallar,80 a 84,182,82,100,"82,0"
5,Valparaíso,54,Petorca,5405,Zapallar,85 o más,156,64,92,"69,6"
5,Valparaíso,55,Quillota,5501,Quillota,Total Comuna,96.753,46.621,50.132,"93,0"
5,Valparaíso,55,Quillota,5501,Quillota,0 a 4,4.410,2.285,2.125,"107,5"
5,Valparaíso,55,Quillota,5501,Quillota,5 a 9,5.971,3.053,2.918,"104,6"
5,Valparaíso,55,Quillota,5501,Quillota,10 a 14,6.709,3.421,3.288,"104,0"
5,Valparaíso,55,Quillota,5501,Quillota,15 a 19,6.346,3.238,3.108,"104,2"
5,Valparaíso,55,Quillota,5501,Quillota,20 a 24,6.368,3.283,3.085,"106,4"
5,Valparaíso,55,Quillota,5501,Quillota,25 a 29,7.016,3.558,3.458,"102,9"
5,Valparaíso,55,Quillota,5501,Quillota,30 a 34,7.832,3.902,3.930,"99,3"
5,Valparaíso,55,Quillota,5501,Quillota,35 a 39,7.217,3.494,3.723,"93,8"
5,Valparaíso,55,Quillota,5501,Quillota,40 a 44,6.553,3.194,3.359,"95,1"
5,Valparaíso,55,Quillota,5501,Quillota,45 a 49,5.767,2.746,3.021,"90,9"
5,Valparaíso,55,Quillota,5501,Quillota,50 a 54,5.685,2.646,3.039,"87,1"
5,Valparaíso,55,Quillota,5501,Quillota,55 a 59,5.623,2.528,3.095,"81,7"
5,Valparaíso,55,Quillota,5501,Quillota,60 a 64,5.863,2.618,3.245,"80,7"
5,Valparaíso,55,Quillota,5501,Quillota,65 a 69,5.020,2.269,2.751,"82,5"
5,Valparaíso,55,Quillota,5501,Quillota,70 a 74,3.858,1.765,2.093,"84,3"
5,Valparaíso,55,Quillota,5501,Quillota,75 a 79,2.889,1.261,1.628,"77,5"
5,Valparaíso,55,Quillota,5501,Quillota,80 a 84,1.901,800,1.101,"72,7"
5,Valparaíso,55,Quillota,5501,Quillota,85 o más,1.725,560,1.165,"48,1"
5,Valparaíso,55,Quillota,5502,Calera,Total Comuna,50.631,24.513,26.118,"93,9"
5,Valparaíso,55,Quillota,5502,Calera,0 a 4,2.364,1.213,1.151,"105,4"
5,Valparaíso,55,Quillota,5502,Calera,5 a 9,3.138,1.577,1.561,"101,0"
5,Valparaíso,55,Quillota,5502,Calera,10 a 14,3.567,1.824,1.743,"104,6"
5,Valparaíso,55,Quillota,5502,Calera,15 a 19,3.525,1.812,1.713,"105,8"
5,Valparaíso,55,Quillota,5502,Calera,20 a 24,3.458,1.734,1.724,"100,6"
5,Valparaíso,55,Quillota,5502,Calera,25 a 29,3.641,1.833,1.808,"101,4"
5,Valparaíso,55,Quillota,5502,Calera,30 a 34,3.774,1.868,1.906,"98,0"
5,Valparaíso,55,Quillota,5502,Calera,35 a 39,3.484,1.732,1.752,"98,9"
5,Valparaíso,55,Quillota,5502,Calera,40 a 44,3.279,1.588,1.691,"93,9"
5,Valparaíso,55,Quillota,5502,Calera,45 a 49,2.927,1.412,1.515,"93,2"
5,Valparaíso,55,Quillota,5502,Calera,50 a 54,3.039,1.406,1.633,"86,1"
5,Valparaíso,55,Quillota,5502,Calera,55 a 59,3.142,1.492,1.650,"90,4"
5,Valparaíso,55,Quillota,5502,Calera,60 a 64,3.167,1.445,1.722,"83,9"
5,Valparaíso,55,Quillota,5502,Calera,65 a 69,2.721,1.270,1.451,"87,5"
5,Valparaíso,55,Quillota,5502,Calera,70 a 74,2.010,926,1.084,"85,4"
5,Valparaíso,55,Quillota,5502,Calera,75 a 79,1.510,648,862,"75,2"
5,Valparaíso,55,Quillota,5502,Calera,80 a 84,1.033,428,605,"70,7"
5,Valparaíso,55,Quillota,5502,Calera,85 o más,852,305,547,"55,8"
5,Valparaíso,55,Quillota,5503,Hijuelas,Total Comuna,19.286,9.518,9.768,"97,4"
5,Valparaíso,55,Quillota,5503,Hijuelas,0 a 4,1.018,513,505,"101,6"
5,Valparaíso,55,Quillota,5503,Hijuelas,5 a 9,1.213,587,626,"93,8"
5,Valparaíso,55,Quillota,5503,Hijuelas,10 a 14,1.357,654,703,"93,0"
5,Valparaíso,55,Quillota,5503,Hijuelas,15 a 19,1.261,645,616,"104,7"
5,Valparaíso,55,Quillota,5503,Hijuelas,20 a 24,1.286,657,629,"104,5"
5,Valparaíso,55,Quillota,5503,Hijuelas,25 a 29,1.389,728,661,"110,1"
5,Valparaíso,55,Quillota,5503,Hijuelas,30 a 34,1.468,707,761,"92,9"
5,Valparaíso,55,Quillota,5503,Hijuelas,35 a 39,1.372,682,690,"98,8"
5,Valparaíso,55,Quillota,5503,Hijuelas,40 a 44,1.240,621,619,"100,3"
5,Valparaíso,55,Quillota,5503,Hijuelas,45 a 49,1.149,553,596,"92,8"
5,Valparaíso,55,Quillota,5503,Hijuelas,50 a 54,1.236,593,643,"92,2"
5,Valparaíso,55,Quillota,5503,Hijuelas,55 a 59,1.285,621,664,"93,5"
5,Valparaíso,55,Quillota,5503,Hijuelas,60 a 64,1.262,626,636,"98,4"
5,Valparaíso,55,Quillota,5503,Hijuelas,65 a 69,922,458,464,"98,7"
5,Valparaíso,55,Quillota,5503,Hijuelas,70 a 74,705,355,350,"101,4"
5,Valparaíso,55,Quillota,5503,Hijuelas,75 a 79,518,267,251,"106,4"
5,Valparaíso,55,Quillota,5503,Hijuelas,80 a 84,337,152,185,"82,2"
5,Valparaíso,55,Quillota,5503,Hijuelas,85 o más,268,99,169,"58,6"
5,Valparaíso,55,Quillota,5504,La Cruz,Total Comuna,24.939,11.993,12.946,"92,6"
5,Valparaíso,55,Quillota,5504,La Cruz,0 a 4,1.255,620,635,"97,6"
5,Valparaíso,55,Quillota,5504,La Cruz,5 a 9,1.804,919,885,"103,8"
5,Valparaíso,55,Quillota,5504,La Cruz,10 a 14,1.977,1.036,941,"110,1"
5,Valparaíso,55,Quillota,5504,La Cruz,15 a 19,1.697,863,834,"103,5"
5,Valparaíso,55,Quillota,5504,La Cruz,20 a 24,1.549,803,746,"107,6"
5,Valparaíso,55,Quillota,5504,La Cruz,25 a 29,1.464,716,748,"95,7"
5,Valparaíso,55,Quillota,5504,La Cruz,30 a 34,2.028,982,1.046,"93,9"
5,Valparaíso,55,Quillota,5504,La Cruz,35 a 39,2.221,1.020,1.201,"84,9"
5,Valparaíso,55,Quillota,5504,La Cruz,40 a 44,2.094,976,1.118,"87,3"
5,Valparaíso,55,Quillota,5504,La Cruz,45 a 49,1.667,801,866,"92,5"
5,Valparaíso,55,Quillota,5504,La Cruz,50 a 54,1.470,706,764,"92,4"
5,Valparaíso,55,Quillota,5504,La Cruz,55 a 59,1.371,596,775,"76,9"
5,Valparaíso,55,Quillota,5504,La Cruz,60 a 64,1.286,601,685,"87,7"
5,Valparaíso,55,Quillota,5504,La Cruz,65 a 69,1.010,466,544,"85,7"
5,Valparaíso,55,Quillota,5504,La Cruz,70 a 74,797,371,426,"87,1"
5,Valparaíso,55,Quillota,5504,La Cruz,75 a 79,569,252,317,"79,5"
5,Valparaíso,55,Quillota,5504,La Cruz,80 a 84,359,141,218,"64,7"
5,Valparaíso,55,Quillota,5504,La Cruz,85 o más,321,124,197,"62,9"
5,Valparaíso,55,Quillota,5506,Nogales,Total Comuna,22.136,10.849,11.287,"96,1"
5,Valparaíso,55,Quillota,5506,Nogales,0 a 4,973,491,482,"101,9"
5,Valparaíso,55,Quillota,5506,Nogales,5 a 9,1.378,702,676,"103,8"
5,Valparaíso,55,Quillota,5506,Nogales,10 a 14,1.492,751,741,"101,3"
5,Valparaíso,55,Quillota,5506,Nogales,15 a 19,1.537,813,724,"112,3"
5,Valparaíso,55,Quillota,5506,Nogales,20 a 24,1.449,753,696,"108,2"
5,Valparaíso,55,Quillota,5506,Nogales,25 a 29,1.590,786,804,"97,8"
5,Valparaíso,55,Quillota,5506,Nogales,30 a 34,1.416,718,698,"102,9"
5,Valparaíso,55,Quillota,5506,Nogales,35 a 39,1.421,721,700,"103,0"
5,Valparaíso,55,Quillota,5506,Nogales,40 a 44,1.287,616,671,"91,8"
5,Valparaíso,55,Quillota,5506,Nogales,45 a 49,1.347,615,732,"84,0"
5,Valparaíso,55,Quillota,5506,Nogales,50 a 54,1.462,712,750,"94,9"
5,Valparaíso,55,Quillota,5506,Nogales,55 a 59,1.535,736,799,"92,1"
5,Valparaíso,55,Quillota,5506,Nogales,60 a 64,1.508,720,788,"91,4"
5,Valparaíso,55,Quillota,5506,Nogales,65 a 69,1.226,604,622,"97,1"
5,Valparaíso,55,Quillota,5506,Nogales,70 a 74,945,476,469,"101,5"
5,Valparaíso,55,Quillota,5506,Nogales,75 a 79,691,301,390,"77,2"
5,Valparaíso,55,Quillota,5506,Nogales,80 a 84,457,196,261,"75,1"
5,Valparaíso,55,Quillota,5506,Nogales,85 o más,422,138,284,"48,6"
5,Valparaíso,56,San Antonio,5601,San Antonio,Total Comuna,96.770,46.972,49.798,"94,3"
5,Valparaíso,56,San Antonio,5601,San Antonio,0 a 4,4.525,2.285,2.240,"102,0"
5,Valparaíso,56,San Antonio,5601,San Antonio,5 a 9,6.366,3.271,3.095,"105,7"
5,Valparaíso,56,San Antonio,5601,San Antonio,10 a 14,6.936,3.510,3.426,"102,5"
5,Valparaíso,56,San Antonio,5601,San Antonio,15 a 19,6.514,3.422,3.092,"110,7"
5,Valparaíso,56,San Antonio,5601,San Antonio,20 a 24,6.272,3.265,3.007,"108,6"
5,Valparaíso,56,San Antonio,5601,San Antonio,25 a 29,6.660,3.393,3.267,"103,9"
5,Valparaíso,56,San Antonio,5601,San Antonio,30 a 34,7.543,3.743,3.800,"98,5"
5,Valparaíso,56,San Antonio,5601,San Antonio,35 a 39,7.161,3.544,3.617,"98,0"
5,Valparaíso,56,San Antonio,5601,San Antonio,40 a 44,6.391,3.047,3.344,"91,1"
5,Valparaíso,56,San Antonio,5601,San Antonio,45 a 49,5.814,2.774,3.040,"91,3"
5,Valparaíso,56,San Antonio,5601,San Antonio,50 a 54,5.839,2.820,3.019,"93,4"
5,Valparaíso,56,San Antonio,5601,San Antonio,55 a 59,6.072,2.846,3.226,"88,2"
5,Valparaíso,56,San Antonio,5601,San Antonio,60 a 64,6.094,2.702,3.392,"79,7"
5,Valparaíso,56,San Antonio,5601,San Antonio,65 a 69,5.048,2.361,2.687,"87,9"
5,Valparaíso,56,San Antonio,5601,San Antonio,70 a 74,3.677,1.682,1.995,"84,3"
5,Valparaíso,56,San Antonio,5601,San Antonio,75 a 79,2.645,1.149,1.496,"76,8"
5,Valparaíso,56,San Antonio,5601,San Antonio,80 a 84,1.715,652,1.063,"61,3"
5,Valparaíso,56,San Antonio,5601,San Antonio,85 o más,1.498,506,992,"51,0"
5,Valparaíso,56,San Antonio,5602,Algarrobo,Total Comuna,16.076,7.673,8.403,"91,3"
5,Valparaíso,56,San Antonio,5602,Algarrobo,0 a 4,656,336,320,"105,0"
5,Valparaíso,56,San Antonio,5602,Algarrobo,5 a 9,875,454,421,"107,8"
5,Valparaíso,56,San Antonio,5602,Algarrobo,10 a 14,885,440,445,"98,9"
5,Valparaíso,56,San Antonio,5602,Algarrobo,15 a 19,753,403,350,"115,1"
5,Valparaíso,56,San Antonio,5602,Algarrobo,20 a 24,709,390,319,"122,3"
5,Valparaíso,56,San Antonio,5602,Algarrobo,25 a 29,787,380,407,"93,4"
5,Valparaíso,56,San Antonio,5602,Algarrobo,30 a 34,977,474,503,"94,2"
5,Valparaíso,56,San Antonio,5602,Algarrobo,35 a 39,1.049,498,551,"90,4"
5,Valparaíso,56,San Antonio,5602,Algarrobo,40 a 44,1.058,492,566,"86,9"
5,Valparaíso,56,San Antonio,5602,Algarrobo,45 a 49,999,477,522,"91,4"
5,Valparaíso,56,San Antonio,5602,Algarrobo,50 a 54,1.010,496,514,"96,5"
5,Valparaíso,56,San Antonio,5602,Algarrobo,55 a 59,1.065,489,576,"84,9"
5,Valparaíso,56,San Antonio,5602,Algarrobo,60 a 64,1.241,553,688,"80,4"
5,Valparaíso,56,San Antonio,5602,Algarrobo,65 a 69,1.276,579,697,"83,1"
5,Valparaíso,56,San Antonio,5602,Algarrobo,70 a 74,1.100,484,616,"78,6"
5,Valparaíso,56,San Antonio,5602,Algarrobo,75 a 79,797,383,414,"92,5"
5,Valparaíso,56,San Antonio,5602,Algarrobo,80 a 84,489,216,273,"79,1"
5,Valparaíso,56,San Antonio,5602,Algarrobo,85 o más,350,129,221,"58,4"
5,Valparaíso,56,San Antonio,5603,Cartagena,Total Comuna,24.599,12.043,12.556,"95,9"
5,Valparaíso,56,San Antonio,5603,Cartagena,0 a 4,1.092,588,504,"116,7"
5,Valparaíso,56,San Antonio,5603,Cartagena,5 a 9,1.523,762,761,"100,1"
5,Valparaíso,56,San Antonio,5603,Cartagena,10 a 14,1.703,866,837,"103,5"
5,Valparaíso,56,San Antonio,5603,Cartagena,15 a 19,1.517,810,707,"114,6"
5,Valparaíso,56,San Antonio,5603,Cartagena,20 a 24,1.420,713,707,"100,8"
5,Valparaíso,56,San Antonio,5603,Cartagena,25 a 29,1.397,674,723,"93,2"
5,Valparaíso,56,San Antonio,5603,Cartagena,30 a 34,1.599,814,785,"103,7"
5,Valparaíso,56,San Antonio,5603,Cartagena,35 a 39,1.617,776,841,"92,3"
5,Valparaíso,56,San Antonio,5603,Cartagena,40 a 44,1.511,745,766,"97,3"
5,Valparaíso,56,San Antonio,5603,Cartagena,45 a 49,1.434,715,719,"99,4"
5,Valparaíso,56,San Antonio,5603,Cartagena,50 a 54,1.452,716,736,"97,3"
5,Valparaíso,56,San Antonio,5603,Cartagena,55 a 59,1.571,742,829,"89,5"
5,Valparaíso,56,San Antonio,5603,Cartagena,60 a 64,1.705,795,910,"87,4"
5,Valparaíso,56,San Antonio,5603,Cartagena,65 a 69,1.644,792,852,"93,0"
5,Valparaíso,56,San Antonio,5603,Cartagena,70 a 74,1.334,630,704,"89,5"
5,Valparaíso,56,San Antonio,5603,Cartagena,75 a 79,979,451,528,"85,4"
5,Valparaíso,56,San Antonio,5603,Cartagena,80 a 84,642,279,363,"76,9"
5,Valparaíso,56,San Antonio,5603,Cartagena,85 o más,459,175,284,"61,6"
5,Valparaíso,56,San Antonio,5604,El Quisco,Total Comuna,18.971,9.088,9.883,"92,0"
5,Valparaíso,56,San Antonio,5604,El Quisco,0 a 4,775,427,348,"122,7"
5,Valparaíso,56,San Antonio,5604,El Quisco,5 a 9,1.059,522,537,"97,2"
5,Valparaíso,56,San Antonio,5604,El Quisco,10 a 14,1.091,543,548,"99,1"
5,Valparaíso,56,San Antonio,5604,El Quisco,15 a 19,1.012,513,499,"102,8"
5,Valparaíso,56,San Antonio,5604,El Quisco,20 a 24,847,432,415,"104,1"
5,Valparaíso,56,San Antonio,5604,El Quisco,25 a 29,1.009,498,511,"97,5"
5,Valparaíso,56,San Antonio,5604,El Quisco,30 a 34,1.212,608,604,"100,7"
5,Valparaíso,56,San Antonio,5604,El Quisco,35 a 39,1.264,616,648,"95,1"
5,Valparaíso,56,San Antonio,5604,El Quisco,40 a 44,1.171,571,600,"95,2"
5,Valparaíso,56,San Antonio,5604,El Quisco,45 a 49,1.047,481,566,"85,0"
5,Valparaíso,56,San Antonio,5604,El Quisco,50 a 54,1.127,543,584,"93,0"
5,Valparaíso,56,San Antonio,5604,El Quisco,55 a 59,1.203,569,634,"89,7"
5,Valparaíso,56,San Antonio,5604,El Quisco,60 a 64,1.389,597,792,"75,4"
5,Valparaíso,56,San Antonio,5604,El Quisco,65 a 69,1.462,680,782,"87,0"
5,Valparaíso,56,San Antonio,5604,El Quisco,70 a 74,1.236,585,651,"89,9"
5,Valparaíso,56,San Antonio,5604,El Quisco,75 a 79,991,452,539,"83,9"
5,Valparaíso,56,San Antonio,5604,El Quisco,80 a 84,624,270,354,"76,3"
5,Valparaíso,56,San Antonio,5604,El Quisco,85 o más,452,181,271,"66,8"
5,Valparaíso,56,San Antonio,5605,El Tabo,Total Comuna,16.260,7.915,8.345,"94,8"
5,Valparaíso,56,San Antonio,5605,El Tabo,0 a 4,646,325,321,"101,2"
5,Valparaíso,56,San Antonio,5605,El Tabo,5 a 9,858,418,440,"95,0"
5,Valparaíso,56,San Antonio,5605,El Tabo,10 a 14,902,449,453,"99,1"
5,Valparaíso,56,San Antonio,5605,El Tabo,15 a 19,771,392,379,"103,4"
5,Valparaíso,56,San Antonio,5605,El Tabo,20 a 24,677,351,326,"107,7"
5,Valparaíso,56,San Antonio,5605,El Tabo,25 a 29,789,398,391,"101,8"
5,Valparaíso,56,San Antonio,5605,El Tabo,30 a 34,1.041,506,535,"94,6"
5,Valparaíso,56,San Antonio,5605,El Tabo,35 a 39,1.006,510,496,"102,8"
5,Valparaíso,56,San Antonio,5605,El Tabo,40 a 44,960,512,448,"114,3"
5,Valparaíso,56,San Antonio,5605,El Tabo,45 a 49,873,434,439,"98,9"
5,Valparaíso,56,San Antonio,5605,El Tabo,50 a 54,965,494,471,"104,9"
5,Valparaíso,56,San Antonio,5605,El Tabo,55 a 59,1.122,525,597,"87,9"
5,Valparaíso,56,San Antonio,5605,El Tabo,60 a 64,1.367,610,757,"80,6"
5,Valparaíso,56,San Antonio,5605,El Tabo,65 a 69,1.363,613,750,"81,7"
5,Valparaíso,56,San Antonio,5605,El Tabo,70 a 74,1.200,569,631,"90,2"
5,Valparaíso,56,San Antonio,5605,El Tabo,75 a 79,823,404,419,"96,4"
5,Valparaíso,56,San Antonio,5605,El Tabo,80 a 84,533,247,286,"86,4"
5,Valparaíso,56,San Antonio,5605,El Tabo,85 o más,364,158,206,"76,7"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,Total Comuna,13.171,6.437,6.734,"95,6"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,0 a 4,635,318,317,"100,3"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,5 a 9,863,432,431,"100,2"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,10 a 14,884,449,435,"103,2"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,15 a 19,760,403,357,"112,9"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,20 a 24,571,268,303,"88,4"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,25 a 29,676,350,326,"107,4"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,30 a 34,805,380,425,"89,4"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,35 a 39,1.012,473,539,"87,8"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,40 a 44,985,464,521,"89,1"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,45 a 49,910,428,482,"88,8"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,50 a 54,851,443,408,"108,6"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,55 a 59,876,418,458,"91,3"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,60 a 64,869,423,446,"94,8"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,65 a 69,840,403,437,"92,2"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,70 a 74,630,311,319,"97,5"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,75 a 79,465,231,234,"98,7"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,80 a 84,292,152,140,"108,6"
5,Valparaíso,56,San Antonio,5606,Santo Domingo,85 o más,247,91,156,"58,3"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,Total Comuna,80.413,38.921,41.492,"93,8"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,0 a 4,4.017,2.027,1.990,"101,9"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,5 a 9,5.204,2.675,2.529,"105,8"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,10 a 14,5.763,2.927,2.836,"103,2"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,15 a 19,5.306,2.676,2.630,"101,7"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,20 a 24,5.396,2.722,2.674,"101,8"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,25 a 29,6.099,3.052,3.047,"100,2"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,30 a 34,6.669,3.337,3.332,"100,2"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,35 a 39,6.233,3.059,3.174,"96,4"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,40 a 44,5.579,2.721,2.858,"95,2"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,45 a 49,4.790,2.283,2.507,"91,1"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,50 a 54,4.701,2.249,2.452,"91,7"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,55 a 59,4.804,2.223,2.581,"86,1"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,60 a 64,4.644,2.085,2.559,"81,5"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,65 a 69,3.750,1.768,1.982,"89,2"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,70 a 74,2.864,1.290,1.574,"82,0"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,75 a 79,2.031,872,1.159,"75,2"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,80 a 84,1.371,553,818,"67,6"
5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,85 o más,1.192,402,790,"50,9"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,Total Comuna,13.760,6.728,7.032,"95,7"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,0 a 4,616,309,307,"100,7"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,5 a 9,856,426,430,"99,1"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,10 a 14,973,491,482,"101,9"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,15 a 19,914,458,456,"100,4"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,20 a 24,827,438,389,"112,6"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,25 a 29,857,435,422,"103,1"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,30 a 34,945,442,503,"87,9"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,35 a 39,947,462,485,"95,3"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,40 a 44,916,423,493,"85,8"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,45 a 49,926,457,469,"97,4"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,50 a 54,912,441,471,"93,6"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,55 a 59,892,424,468,"90,6"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,60 a 64,887,415,472,"87,9"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,65 a 69,733,366,367,"99,7"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,70 a 74,601,302,299,"101,0"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,75 a 79,425,202,223,"90,6"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,80 a 84,309,147,162,"90,7"
5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,85 o más,224,90,134,"67,2"
5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,Total Comuna,25.484,12.538,12.946,"96,8"
5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,0 a 4,1.296,678,618,"109,7"
5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,5 a 9,1.760,886,874,"101,4"
5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,10 a 14,1.926,1.031,895,"115,2"
5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,15 a 19,1.572,821,751,"109,3"
5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,20 a 24,1.540,768,772,"99,5"
5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,25 a 29,1.700,870,830,"104,8"
5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,30 a 34,1.945,911,1.034,"88,1"
5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,35 a 39,1.890,944,946,"99,8"
5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,40 a 44,1.613,783,830,"94,3"
5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,45 a 49,1.544,713,831,"85,8"
5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,50 a 54,1.616,768,848,"90,6"
